time_stamp,loc_id,num_of_people
2017-11-25 17,13,357
2017-11-25 17,14,475
2017-11-25 17,15,417
2017-11-25 17,16,458
2017-11-25 17,17,1113
2017-11-25 17,18,633
2017-11-25 17,19,753
2017-11-25 17,20,784
2017-11-25 17,21,928
2017-11-25 17,22,288
2017-11-25 17,23,407
2017-11-25 17,24,833
2017-11-25 17,25,1157
2017-11-25 17,26,660
2017-11-25 17,27,319
2017-11-25 17,28,876
2017-11-25 17,29,3143
2017-11-25 17,30,771
2017-11-25 17,31,1380
2017-11-25 17,32,598
2017-11-25 17,33,360
2017-11-25 18,1,734
2017-11-25 18,2,694
2017-11-25 18,3,1291
2017-11-25 18,4,952
2017-11-25 18,5,787
2017-11-25 18,6,1327
2017-11-25 18,7,541
2017-11-25 18,8,4463
2017-11-25 18,9,423
2017-11-25 18,10,2232
2017-11-25 18,11,618
2017-11-25 18,12,4283
2017-11-25 18,13,443
2017-11-25 18,14,412
2017-11-25 18,15,391
2017-11-25 18,16,330
2017-11-25 18,17,1282
2017-11-25 18,18,650
2017-11-25 18,19,841
2017-11-25 18,20,865
2017-11-25 18,21,1113
2017-11-25 18,22,235
2017-11-25 18,23,327
2017-11-25 18,24,650
2017-11-25 18,25,1298
2017-11-25 18,26,549
2017-11-25 18,27,252
2017-11-25 18,28,1134
2017-11-25 18,29,2188
2017-11-25 18,30,890
2017-11-25 18,31,1159
2017-11-25 18,32,605
2017-11-25 18,33,268
2017-11-25 19,1,585
2017-11-25 19,2,585
2017-11-25 19,3,1001
2017-11-25 19,4,561
2017-11-25 19,5,634
2017-11-25 19,6,860
2017-11-25 19,7,339
2017-11-25 19,8,2609
2017-11-25 19,9,297
2017-11-25 19,10,872
2017-11-25 19,11,458
2017-11-25 19,12,2859
2017-11-25 19,13,455
2017-11-25 19,14,287
2017-11-25 19,15,447
2017-11-25 19,16,251
2017-11-25 19,17,1003
2017-11-25 19,18,400
2017-11-25 19,19,546
2017-11-25 19,20,640
2017-11-25 19,21,840
2017-11-25 19,22,268
2017-11-25 19,23,206
2017-11-25 19,24,572
2017-11-25 19,25,1043
2017-11-25 19,26,508
2017-11-25 19,27,294
2017-11-25 19,28,855
2017-11-25 19,29,1141
2017-11-25 19,30,820
2017-11-25 19,31,1018
2017-11-25 19,32,464
2017-11-25 19,33,311
2017-11-25 20,1,617
2017-11-25 20,2,471
2017-11-25 20,3,576
2017-11-25 20,4,748
2017-11-25 20,5,598
2017-11-25 20,6,743
2017-11-25 20,7,254
2017-11-25 20,8,2150
2017-11-25 20,9,251
2017-11-25 20,10,687
2017-11-25 20,11,387
2017-11-25 20,12,2187
2017-11-25 20,13,481
2017-11-25 20,14,275
2017-11-25 20,15,278
2017-11-25 20,16,213
2017-11-25 20,17,742
2017-11-25 20,18,291
2017-11-25 20,19,374
2017-11-25 20,20,437
2017-11-25 20,21,708
2017-11-25 20,22,235
2017-11-25 20,23,256
2017-11-25 20,24,579
2017-11-25 20,25,741
2017-11-25 20,26,535
2017-11-25 20,27,265
2017-11-25 20,28,682
2017-11-25 20,29,854
2017-11-25 20,30,758
2017-11-25 20,31,658
2017-11-25 20,32,260
2017-11-25 20,33,257
2017-11-25 21,1,558
2017-11-25 21,2,624
2017-11-25 21,3,764
2017-11-25 21,4,498
2017-11-25 21,5,555
2017-11-25 21,6,756
2017-11-25 21,7,263
2017-11-25 21,8,1819
2017-11-25 21,9,254
2017-11-25 21,10,553
2017-11-25 21,11,457
2017-11-25 21,12,1563
2017-11-25 21,13,337
2017-11-25 21,14,265
2017-11-25 21,15,287
2017-11-25 21,16,272
2017-11-25 21,17,641
2017-11-25 21,18,290
2017-11-25 21,19,581
2017-11-25 21,20,382
2017-11-25 21,21,608
2017-11-25 21,22,231
2017-11-25 21,23,467
2017-11-25 21,24,519
2017-11-25 21,25,737
2017-11-25 21,26,377
2017-11-25 21,27,219
2017-11-25 21,28,586
2017-11-25 21,29,559
2017-11-25 21,30,549
2017-11-25 21,31,756
2017-11-25 21,32,259
2017-11-25 21,33,245
2017-11-25 22,1,621
2017-11-25 22,2,676
2017-11-25 22,3,941
2017-11-25 22,4,694
2017-11-25 22,5,685
2017-11-25 22,6,901
2017-11-25 22,7,228
2017-11-25 22,8,2082
2017-11-25 22,9,217
2017-11-25 22,10,338
2017-11-25 22,11,581
2017-11-25 22,12,1781
2017-11-25 22,13,432
2017-11-25 22,14,165
2017-11-25 22,15,346
2017-11-25 22,16,236
2017-11-25 22,17,905
2017-11-25 22,18,471
2017-11-25 22,19,679
2017-11-25 22,20,459
2017-11-25 22,21,626
2017-11-25 22,22,160
2017-11-25 22,23,371
2017-11-25 22,24,517
2017-11-25 22,25,754
2017-11-25 22,26,400
2017-11-25 22,27,216
2017-11-25 22,28,725
2017-11-25 22,29,562
2017-11-25 22,30,801
2017-11-25 22,31,1094
2017-11-25 22,32,419
2017-11-25 22,33,242
2017-11-25 23,1,359
2017-11-25 23,2,614
2017-11-25 23,3,349
2017-11-25 23,4,511
2017-11-25 23,5,390
2017-11-25 23,6,864
2017-11-25 23,7,204
2017-11-25 23,8,664
2017-11-25 23,9,231
2017-11-25 23,10,164
2017-11-25 23,11,337
2017-11-25 23,12,597
2017-11-25 23,13,305
2017-11-25 23,14,53
2017-11-25 23,15,142
2017-11-25 23,16,60
2017-11-25 23,17,795
2017-11-25 23,18,359
2017-11-25 23,19,509
2017-11-25 23,20,221
2017-11-25 23,21,604
2017-11-25 23,22,17
2017-11-25 23,23,228
2017-11-25 23,24,150
2017-11-25 23,25,324
2017-11-25 23,26,281
2017-11-25 23,27,59
2017-11-25 23,28,479
2017-11-25 23,29,241
2017-11-25 23,30,531
2017-11-25 23,31,501
2017-11-25 23,32,151
2017-11-25 23,33,68
2017-11-26 00,1,607
2017-11-26 00,2,782
2017-11-26 00,3,48
2017-11-26 00,4,214
2017-11-26 00,5,509
2017-11-26 00,6,574
2017-11-26 00,7,333
2017-11-26 00,8,85
2017-11-26 00,9,364
2017-11-26 00,10,91
2017-11-26 00,11,255
2017-11-26 00,12,98
2017-11-26 00,13,64
2017-11-26 00,14,12
2017-11-26 00,15,26
2017-11-26 00,16,13
2017-11-26 00,17,498
2017-11-26 00,18,386
2017-11-26 00,19,488
2017-11-26 00,20,114
2017-11-26 00,21,238
2017-11-26 00,22,4
2017-11-26 00,23,356
2017-11-26 00,24,9
2017-11-26 00,25,256
2017-11-26 00,26,51
2017-11-26 00,27,43
2017-11-26 00,28,210
2017-11-26 00,29,109
2017-11-26 00,30,360
2017-11-26 00,31,312
2017-11-26 00,32,13
2017-11-26 00,33,39
2017-11-26 01,1,761
2017-11-26 01,2,911
2017-11-26 01,3,43
2017-11-26 01,4,228
2017-11-26 01,5,345
2017-11-26 01,6,313
2017-11-26 01,7,120
2017-11-26 01,8,14
2017-11-26 01,9,465
2017-11-26 01,10,14
2017-11-26 01,11,275
2017-11-26 01,12,26
2017-11-26 01,13,43
2017-11-26 01,14,9
2017-11-26 01,15,10
2017-11-26 01,16,8
2017-11-26 01,17,446
2017-11-26 01,18,345
2017-11-26 01,19,443
2017-11-26 01,20,86
2017-11-26 01,21,415
2017-11-26 01,22,4
2017-11-26 01,23,722
2017-11-26 01,24,4
2017-11-26 01,25,543
2017-11-26 01,26,50
2017-11-26 01,27,19
2017-11-26 01,28,204
2017-11-26 01,29,9
2017-11-26 01,30,411
2017-11-26 01,31,264
2017-11-26 01,32,2
2017-11-26 01,33,21
2017-11-26 02,1,453
2017-11-26 02,2,900
2017-11-26 02,3,27
2017-11-26 02,4,63
2017-11-26 02,5,186
2017-11-26 02,6,156
2017-11-26 02,7,104
2017-11-26 02,8,13
2017-11-26 02,9,227
2017-11-26 02,10,25
2017-11-26 02,11,203
2017-11-26 02,12,23
2017-11-26 02,13,38
2017-11-26 02,14,12
2017-11-26 02,15,13
2017-11-26 02,16,8
2017-11-26 02,17,329
2017-11-26 02,18,155
2017-11-26 02,19,339
2017-11-26 02,20,22
2017-11-26 02,21,216
2017-11-26 02,22,4
2017-11-26 02,23,661
2017-11-26 02,24,2
2017-11-26 02,25,418
2017-11-26 02,26,19
2017-11-26 02,27,13
2017-11-26 02,28,135
2017-11-26 02,29,10
2017-11-26 02,30,324
2017-11-26 02,31,108
2017-11-26 02,32,8
2017-11-26 02,33,19
2017-11-26 03,1,389
2017-11-26 03,2,661
2017-11-26 03,3,33
2017-11-26 03,4,54
2017-11-26 03,5,185
2017-11-26 03,6,178
2017-11-26 03,7,85
2017-11-26 03,8,13
2017-11-26 03,9,162
2017-11-26 03,10,31
2017-11-26 03,11,221
2017-11-26 03,12,26
2017-11-26 03,13,24
2017-11-26 03,14,8
2017-11-26 03,15,11
2017-11-26 03,16,6
2017-11-26 03,17,92
2017-11-26 03,18,152
2017-11-26 03,19,187
2017-11-26 03,20,23
2017-11-26 03,21,201
2017-11-26 03,22,3
2017-11-26 03,23,698
2017-11-26 03,24,3
2017-11-26 03,25,343
2017-11-26 03,26,26
2017-11-26 03,27,13
2017-11-26 03,28,115
2017-11-26 03,29,13
2017-11-26 03,30,386
2017-11-26 03,31,93
2017-11-26 03,32,3
2017-11-26 03,33,19
2017-11-26 04,1,361
2017-11-26 04,2,1052
2017-11-26 04,3,32
2017-11-26 04,4,27
2017-11-26 04,5,174
2017-11-26 04,6,192
2017-11-26 04,7,63
2017-11-26 04,8,16
2017-11-26 04,9,125
2017-11-26 04,10,34
2017-11-26 04,11,176
2017-11-26 04,12,32
2017-11-26 04,13,33
2017-11-26 04,14,9
2017-11-26 04,15,8
2017-11-26 04,16,7
2017-11-26 04,17,239
2017-11-26 04,18,129
2017-11-26 04,19,184
2017-11-26 04,20,25
2017-11-26 04,21,360
2017-11-26 04,22,2
2017-11-26 04,23,963
2017-11-26 04,24,2
2017-11-26 04,25,505
2017-11-26 04,26,56
2017-11-26 04,27,28
2017-11-26 04,28,179
2017-11-26 04,29,11
2017-11-26 04,30,375
2017-11-26 04,31,86
2017-11-26 04,32,3
2017-11-26 04,33,21
2017-11-26 05,1,453
2017-11-26 05,2,1151
2017-11-26 05,3,50
2017-11-26 05,4,39
2017-11-26 05,5,106
2017-11-26 05,6,239
2017-11-26 05,7,67
2017-11-26 05,8,77
2017-11-26 05,9,98
2017-11-26 05,10,70
2017-11-26 05,11,218
2017-11-26 05,12,98
2017-11-26 05,13,48
2017-11-26 05,14,15
2017-11-26 05,15,14
2017-11-26 05,16,12
2017-11-26 05,17,189
2017-11-26 05,18,142
2017-11-26 05,19,177
2017-11-26 05,20,33
2017-11-26 05,21,326
2017-11-26 05,22,4
2017-11-26 05,23,1004
2017-11-26 05,24,7
2017-11-26 05,25,446
2017-11-26 05,26,48
2017-11-26 05,27,63
2017-11-26 05,28,129
2017-11-26 05,29,74
2017-11-26 05,30,413
2017-11-26 05,31,126
2017-11-26 05,32,8
2017-11-26 05,33,48
2017-11-26 06,1,449
2017-11-26 06,2,640
2017-11-26 06,3,84
2017-11-26 06,4,195
2017-11-26 06,5,227
2017-11-26 06,6,357
2017-11-26 06,7,142
2017-11-26 06,8,297
2017-11-26 06,9,123
2017-11-26 06,10,89
2017-11-26 06,11,258
2017-11-26 06,12,317
2017-11-26 06,13,87
2017-11-26 06,14,16
2017-11-26 06,15,45
2017-11-26 06,16,24
2017-11-26 06,17,209
2017-11-26 06,18,208
2017-11-26 06,19,194
2017-11-26 06,20,52
2017-11-26 06,21,256
2017-11-26 06,22,10
2017-11-26 06,23,526
2017-11-26 06,24,26
2017-11-26 06,25,299
2017-11-26 06,26,85
2017-11-26 06,27,32
2017-11-26 06,28,157
2017-11-26 06,29,121
2017-11-26 06,30,465
2017-11-26 06,31,166
2017-11-26 06,32,44
2017-11-26 06,33,36
2017-11-26 07,1,524
2017-11-26 07,2,356
2017-11-26 07,3,418
2017-11-26 07,4,114
2017-11-26 07,5,540
2017-11-26 07,6,501
2017-11-26 07,7,91
2017-11-26 07,8,1306
2017-11-26 07,9,91
2017-11-26 07,10,423
2017-11-26 07,11,558
2017-11-26 07,12,1463
2017-11-26 07,13,143
2017-11-26 07,14,91
2017-11-26 07,15,287
2017-11-26 07,16,87
2017-11-26 07,17,332
2017-11-26 07,18,320
2017-11-26 07,19,309
2017-11-26 07,20,94
2017-11-26 07,21,176
2017-11-26 07,22,279
2017-11-26 07,23,474
2017-11-26 07,24,207
2017-11-26 07,25,230
2017-11-26 07,26,229
2017-11-26 07,27,63
2017-11-26 07,28,344
2017-11-26 07,29,532
2017-11-26 07,30,454
2017-11-26 07,31,572
2017-11-26 07,32,169
2017-11-26 07,33,84
2017-11-26 08,1,641
2017-11-26 08,2,398
2017-11-26 08,3,438
2017-11-26 08,4,245
2017-11-26 08,5,679
2017-11-26 08,6,518
2017-11-26 08,7,187
2017-11-26 08,8,1988
2017-11-26 08,9,148
2017-11-26 08,10,1009
2017-11-26 08,11,207
2017-11-26 08,12,2241
2017-11-26 08,13,254
2017-11-26 08,14,138
2017-11-26 08,15,306
2017-11-26 08,16,146
2017-11-26 08,17,621
2017-11-26 08,18,445
2017-11-26 08,19,319
2017-11-26 08,20,187
2017-11-26 08,21,323
2017-11-26 08,22,99
2017-11-26 08,23,164
2017-11-26 08,24,323
2017-11-26 08,25,368
2017-11-26 08,26,384
2017-11-26 08,27,139
2017-11-26 08,28,429
2017-11-26 08,29,1222
2017-11-26 08,30,668
2017-11-26 08,31,444
2017-11-26 08,32,178
2017-11-26 08,33,178
2017-11-26 09,1,713
2017-11-26 09,2,477
2017-11-26 09,3,660
2017-11-26 09,4,453
2017-11-26 09,5,733
2017-11-26 09,6,627
2017-11-26 09,7,290
2017-11-26 09,8,2211
2017-11-26 09,9,239
2017-11-26 09,10,814
2017-11-26 09,11,268
2017-11-26 09,12,2250
2017-11-26 09,13,286
2017-11-26 09,14,443
2017-11-26 09,15,445
2017-11-26 09,16,228
2017-11-26 09,17,841
2017-11-26 09,18,435
2017-11-26 09,19,387
2017-11-26 09,20,603
2017-11-26 09,21,535
2017-11-26 09,22,109
2017-11-26 09,23,115
2017-11-26 09,24,533
2017-11-26 09,25,626
2017-11-26 09,26,371
2017-11-26 09,27,200
2017-11-26 09,28,625
2017-11-26 09,29,1021
2017-11-26 09,30,646
2017-11-26 09,31,737
2017-11-26 09,32,257
2017-11-26 09,33,276
2017-11-26 10,1,635
2017-11-26 10,2,409
2017-11-26 10,3,949
2017-11-26 10,4,307
2017-11-26 10,5,563
2017-11-26 10,6,742
2017-11-26 10,7,574
2017-11-26 10,8,1874
2017-11-26 10,9,449
2017-11-26 10,10,841
2017-11-26 10,11,516
2017-11-26 10,12,1922
2017-11-26 10,13,328
2017-11-26 10,14,328
2017-11-26 10,15,444
2017-11-26 10,16,259
2017-11-26 10,17,861
2017-11-26 10,18,385
2017-11-26 10,19,341
2017-11-26 10,20,631
2017-11-26 10,21,549
2017-11-26 10,22,274
2017-11-26 10,23,412
2017-11-26 10,24,608
2017-11-26 10,25,723
2017-11-26 10,26,424
2017-11-26 10,27,216
2017-11-26 10,28,648
2017-11-26 10,29,908
2017-11-26 10,30,619
2017-11-26 10,31,925
2017-11-26 10,32,345
2017-11-26 10,33,302
2017-11-26 11,1,1082
2017-11-26 11,2,825
2017-11-26 11,3,1639
2017-11-26 11,4,701
2017-11-26 11,5,984
2017-11-26 11,6,1517
2017-11-26 11,7,671
2017-11-26 11,8,3722
2017-11-26 11,9,475
2017-11-26 11,10,2681
2017-11-26 11,11,594
2017-11-26 11,12,3570
2017-11-26 11,13,459
2017-11-26 11,14,419
2017-11-26 11,15,404
2017-11-26 11,16,427
2017-11-26 11,17,1583
2017-11-26 11,18,347
2017-11-26 11,19,740
2017-11-26 11,20,591
2017-11-26 11,21,952
2017-11-26 11,22,184
2017-11-26 11,23,482
2017-11-26 11,24,771
2017-11-26 11,25,1208
2017-11-26 11,26,661
2017-11-26 11,27,303
2017-11-26 11,28,1273
2017-11-26 11,29,3176
2017-11-26 11,30,647
2017-11-26 11,31,1353
2017-11-26 11,32,611
2017-11-26 11,33,384
2017-11-26 12,1,1110
2017-11-26 12,2,1097
2017-11-26 12,3,2044
2017-11-26 12,4,1046
2017-11-26 12,5,1184
2017-11-26 12,6,1654
2017-11-26 12,7,799
2017-11-26 12,8,5744
2017-11-26 12,9,516
2017-11-26 12,10,3569
2017-11-26 12,11,679
2017-11-26 12,12,5730
2017-11-26 12,13,639
2017-11-26 12,14,407
2017-11-26 12,15,609
2017-11-26 12,16,392
2017-11-26 12,17,1942
2017-11-26 12,18,445
2017-11-26 12,19,925
2017-11-26 12,20,848
2017-11-26 12,21,1409
2017-11-26 12,22,227
2017-11-26 12,23,395
2017-11-26 12,24,1050
2017-11-26 12,25,1881
2017-11-26 12,26,930
2017-11-26 12,27,319
2017-11-26 12,28,1738
2017-11-26 12,29,3818
2017-11-26 12,30,872
2017-11-26 12,31,2015
2017-11-26 12,32,961
2017-11-26 12,33,446
2017-11-26 13,1,893
2017-11-26 13,2,840
2017-11-26 13,3,1329
2017-11-26 13,4,667
2017-11-26 13,5,878
2017-11-26 13,6,1001
2017-11-26 13,7,674
2017-11-26 13,8,3082
2017-11-26 13,9,347
2017-11-26 13,10,1440
2017-11-26 13,11,439
2017-11-26 13,12,3616
2017-11-26 13,13,354
2017-11-26 13,14,300
2017-11-26 13,15,390
2017-11-26 13,16,323
2017-11-26 13,17,1113
2017-11-26 13,18,449
2017-11-26 13,19,792
2017-11-26 13,20,613
2017-11-26 13,21,940
2017-11-26 13,22,169
2017-11-26 13,23,230
2017-11-26 13,24,736
2017-11-26 13,25,1156
2017-11-26 13,26,474
2017-11-26 13,27,314
2017-11-26 13,28,883
2017-11-26 13,29,1804
2017-11-26 13,30,794
2017-11-26 13,31,1283
2017-11-26 13,32,504
2017-11-26 13,33,330
2017-11-26 14,1,596
2017-11-26 14,2,564
2017-11-26 14,3,909
2017-11-26 14,4,457
2017-11-26 14,5,583
2017-11-26 14,6,941
2017-11-26 14,7,402
2017-11-26 14,8,2028
2017-11-26 14,9,240
2017-11-26 14,10,974
2017-11-26 14,11,507
2017-11-26 14,12,2322
2017-11-26 14,13,290
2017-11-26 14,14,204
2017-11-26 14,15,470
2017-11-26 14,16,275
2017-11-26 14,17,898
2017-11-26 14,18,367
2017-11-26 14,19,495
2017-11-26 14,20,662
2017-11-26 14,21,530
2017-11-26 14,22,163
2017-11-26 14,23,328
2017-11-26 14,24,627
2017-11-26 14,25,778
2017-11-26 14,26,417
2017-11-26 14,27,333
2017-11-26 14,28,793
2017-11-26 14,29,1036
2017-11-26 14,30,508
2017-11-26 14,31,921
2017-11-26 14,32,311
2017-11-26 14,33,330
2017-11-26 15,1,566
2017-11-26 15,2,417
2017-11-26 15,3,865
2017-11-26 15,4,394
2017-11-26 15,5,568
2017-11-26 15,6,819
2017-11-26 15,7,368
2017-11-26 15,8,2156
2017-11-26 15,9,195
2017-11-26 15,10,1147
2017-11-26 15,11,419
2017-11-26 15,12,2175
2017-11-26 15,13,253
2017-11-26 15,14,337
2017-11-26 15,15,322
2017-11-26 15,16,251
2017-11-26 15,17,718
2017-11-26 15,18,398
2017-11-26 15,19,365
2017-11-26 15,20,506
2017-11-26 15,21,525
2017-11-26 15,22,173
2017-11-26 15,23,336
2017-11-26 15,24,552
2017-11-26 15,25,601
2017-11-26 15,26,388
2017-11-26 15,27,252
2017-11-26 15,28,687
2017-11-26 15,29,1032
2017-11-26 15,30,590
2017-11-26 15,31,1005
2017-11-26 15,32,285
2017-11-26 15,33,313
2017-11-26 16,1,817
2017-11-26 16,2,519
2017-11-26 16,3,886
2017-11-26 16,4,354
2017-11-26 16,5,814
2017-11-26 16,6,730
2017-11-26 16,7,289
2017-11-26 16,8,1873
2017-11-26 16,9,211
2017-11-26 16,10,1274
2017-11-26 16,11,520
2017-11-26 16,12,1901
2017-11-26 16,13,280
2017-11-26 16,14,353
2017-11-26 16,15,396
2017-11-26 16,16,233
2017-11-26 16,17,1124
2017-11-26 16,18,282
2017-11-26 16,19,411
2017-11-26 16,20,520
2017-11-26 16,21,689
2017-11-26 16,22,203
2017-11-26 16,23,393
2017-11-26 16,24,488
2017-11-26 16,25,833
2017-11-26 16,26,465
2017-11-26 16,27,251
2017-11-26 16,28,901
2017-11-26 16,29,1383
2017-11-26 16,30,318
2017-11-26 16,31,1202
2017-11-26 16,32,341
2017-11-26 16,33,293
2017-11-26 17,1,721
2017-11-26 17,2,928
2017-11-26 17,3,1555
2017-11-26 17,4,783
2017-11-26 17,5,696
2017-11-26 17,6,958
2017-11-26 17,7,396
2017-11-26 17,8,4189
2017-11-26 17,9,276
2017-11-26 17,10,2850
2017-11-26 17,11,802
2017-11-26 17,12,4277
2017-11-26 17,13,519
2017-11-26 17,14,393
2017-11-26 17,15,515
2017-11-26 17,16,271
2017-11-26 17,17,1147
2017-11-26 17,18,448
2017-11-26 17,19,823
2017-11-26 17,20,960
2017-11-26 17,21,893
2017-11-26 17,22,329
2017-11-26 17,23,641
2017-11-26 17,24,692
2017-11-26 17,25,1274
2017-11-26 17,26,773
2017-11-26 17,27,354
2017-11-26 17,28,938
2017-11-26 17,29,3341
2017-11-26 17,30,669
2017-11-26 17,31,1295
2017-11-26 17,32,663
2017-11-26 17,33,349
2017-11-26 18,1,877
2017-11-26 18,2,864
2017-11-26 18,3,1636
2017-11-26 18,4,870
2017-11-26 18,5,926
2017-11-26 18,6,1206
2017-11-26 18,7,437
2017-11-26 18,8,4534
2017-11-26 18,9,383
2017-11-26 18,10,2172
2017-11-26 18,11,995
2017-11-26 18,12,4733
2017-11-26 18,13,456
2017-11-26 18,14,603
2017-11-26 18,15,379
2017-11-26 18,16,413
2017-11-26 18,17,1426
2017-11-26 18,18,480
2017-11-26 18,19,731
2017-11-26 18,20,1037
2017-11-26 18,21,1120
2017-11-26 18,22,296
2017-11-26 18,23,569
2017-11-26 18,24,939
2017-11-26 18,25,1568
2017-11-26 18,26,569
2017-11-26 18,27,418
2017-11-26 18,28,1105
2017-11-26 18,29,2816
2017-11-26 18,30,658
2017-11-26 18,31,1769
2017-11-26 18,32,680
2017-11-26 18,33,457
2017-11-26 19,1,845
2017-11-26 19,2,723
2017-11-26 19,3,1236
2017-11-26 19,4,651
2017-11-26 19,5,960
2017-11-26 19,6,907
2017-11-26 19,7,348
2017-11-26 19,8,2370
2017-11-26 19,9,289
2017-11-26 19,10,945
2017-11-26 19,11,485
2017-11-26 19,12,2477
2017-11-26 19,13,326
2017-11-26 19,14,471
2017-11-26 19,15,319
2017-11-26 19,16,219
2017-11-26 19,17,918
2017-11-26 19,18,315
2017-11-26 19,19,525
2017-11-26 19,20,652
2017-11-26 19,21,787
2017-11-26 19,22,160
2017-11-26 19,23,364
2017-11-26 19,24,579
2017-11-26 19,25,972
2017-11-26 19,26,412
2017-11-26 19,27,314
2017-11-26 19,28,723
2017-11-26 19,29,1351
2017-11-26 19,30,546
2017-11-26 19,31,1070
2017-11-26 19,32,592
2017-11-26 19,33,282
2017-11-26 20,1,567
2017-11-26 20,2,485
2017-11-26 20,3,1013
2017-11-26 20,4,571
2017-11-26 20,5,623
2017-11-26 20,6,823
2017-11-26 20,7,254
2017-11-26 20,8,1978
2017-11-26 20,9,182
2017-11-26 20,10,555
2017-11-26 20,11,384
2017-11-26 20,12,2343
2017-11-26 20,13,338
2017-11-26 20,14,350
2017-11-26 20,15,293
2017-11-26 20,16,225
2017-11-26 20,17,733
2017-11-26 20,18,228
2017-11-26 20,19,354
2017-11-26 20,20,488
2017-11-26 20,21,642
2017-11-26 20,22,159
2017-11-26 20,23,269
2017-11-26 20,24,509
2017-11-26 20,25,736
2017-11-26 20,26,385
2017-11-26 20,27,300
2017-11-26 20,28,652
2017-11-26 20,29,784
2017-11-26 20,30,339
2017-11-26 20,31,963
2017-11-26 20,32,470
2017-11-26 20,33,297
2017-11-26 21,1,509
2017-11-26 21,2,529
2017-11-26 21,3,925
2017-11-26 21,4,575
2017-11-26 21,5,551
2017-11-26 21,6,603
2017-11-26 21,7,240
2017-11-26 21,8,1668
2017-11-26 21,9,188
2017-11-26 21,10,765
2017-11-26 21,11,403
2017-11-26 21,12,1751
2017-11-26 21,13,385
2017-11-26 21,14,292
2017-11-26 21,15,331
2017-11-26 21,16,238
2017-11-26 21,17,864
2017-11-26 21,18,442
2017-11-26 21,19,504
2017-11-26 21,20,423
2017-11-26 21,21,618
2017-11-26 21,22,217
2017-11-26 21,23,342
2017-11-26 21,24,337
2017-11-26 21,25,766
2017-11-26 21,26,434
2017-11-26 21,27,227
2017-11-26 21,28,746
2017-11-26 21,29,877
2017-11-26 21,30,565
2017-11-26 21,31,958
2017-11-26 21,32,372
2017-11-26 21,33,267
2017-11-26 22,1,708
2017-11-26 22,2,755
2017-11-26 22,3,1155
2017-11-26 22,4,683
2017-11-26 22,5,737
2017-11-26 22,6,722
2017-11-26 22,7,257
2017-11-26 22,8,2171
2017-11-26 22,9,203
2017-11-26 22,10,325
2017-11-26 22,11,697
2017-11-26 22,12,2133
2017-11-26 22,13,341
2017-11-26 22,14,284
2017-11-26 22,15,386
2017-11-26 22,16,177
2017-11-26 22,17,904
2017-11-26 22,18,550
2017-11-26 22,19,718
2017-11-26 22,20,668
2017-11-26 22,21,859
2017-11-26 22,22,152
2017-11-26 22,23,389
2017-11-26 22,24,508
2017-11-26 22,25,961
2017-11-26 22,26,383
2017-11-26 22,27,280
2017-11-26 22,28,743
2017-11-26 22,29,510
2017-11-26 22,30,679
2017-11-26 22,31,1289
2017-11-26 22,32,491
2017-11-26 22,33,329
2017-11-26 23,1,590
2017-11-26 23,2,960
2017-11-26 23,3,502
2017-11-26 23,4,519
2017-11-26 23,5,662
2017-11-26 23,6,640
2017-11-26 23,7,258
2017-11-26 23,8,843
2017-11-26 23,9,458
2017-11-26 23,10,157
2017-11-26 23,11,639
2017-11-26 23,12,809
2017-11-26 23,13,203
2017-11-26 23,14,44
2017-11-26 23,15,125
2017-11-26 23,16,52
2017-11-26 23,17,668
2017-11-26 23,18,451
2017-11-26 23,19,586
2017-11-26 23,20,357
2017-11-26 23,21,644
2017-11-26 23,22,25
2017-11-26 23,23,431
2017-11-26 23,24,162
2017-11-26 23,25,396
2017-11-26 23,26,208
2017-11-26 23,27,64
2017-11-26 23,28,473
2017-11-26 23,29,252
2017-11-26 23,30,587
2017-11-26 23,31,494
2017-11-26 23,32,164
2017-11-26 23,33,65
2017-11-27 00,1,738
2017-11-27 00,2,1089
2017-11-27 00,3,135
2017-11-27 00,4,277
2017-11-27 00,5,387
2017-11-27 00,6,300
2017-11-27 00,7,125
2017-11-27 00,8,56
2017-11-27 00,9,300
2017-11-27 00,10,79
2017-11-27 00,11,403
2017-11-27 00,12,69
2017-11-27 00,13,48
2017-11-27 00,14,11
2017-11-27 00,15,11
2017-11-27 00,16,11
2017-11-27 00,17,883
2017-11-27 00,18,891
2017-11-27 00,19,373
2017-11-27 00,20,72
2017-11-27 00,21,639
2017-11-27 00,22,7
2017-11-27 00,23,274
2017-11-27 00,24,9
2017-11-27 00,25,653
2017-11-27 00,26,41
2017-11-27 00,27,24
2017-11-27 00,28,566
2017-11-27 00,29,102
2017-11-27 00,30,809
2017-11-27 00,31,305
2017-11-27 00,32,26
2017-11-27 00,33,17
2017-11-27 01,1,418
2017-11-27 01,2,1020
2017-11-27 01,3,135
2017-11-27 01,4,130
2017-11-27 01,5,127
2017-11-27 01,6,305
2017-11-27 01,7,160
2017-11-27 01,8,9
2017-11-27 01,9,278
2017-11-27 01,10,10
2017-11-27 01,11,214
2017-11-27 01,12,30
2017-11-27 01,13,16
2017-11-27 01,14,9
2017-11-27 01,15,14
2017-11-27 01,16,10
2017-11-27 01,17,120
2017-11-27 01,18,1132
2017-11-27 01,19,295
2017-11-27 01,20,66
2017-11-27 01,21,455
